CS488047707,,,,,,,,,
CS488366066,USD,2023/10/4,287.57,10897057,2023/10/11,OMS,,AP,
CS488361747,,,,,,,,,
CS488361747,USD,2023/10/4,287.57,10897057,2023/10/11,OMS,,AP,
CS488375320,,,,,,,,,
CS488375320,USD,2023/10/4,287.57,10897057,2023/10/11,OMS,,AP,
CS488407145,,,,,,,,,
CS488407145,USD,2023/10/4,287.57,10897057,2023/10/11,OMS,,AP,
CA487398039,,,,,,,,,
CA487398039,USD,2023/10/4,50.23,10897057,2023/10/11,OMS,,AP,
CA487398041,,,,,,,,,
CA487398041,USD,2023/10/4,120.12,10897057,2023/10/11,OMS,,AP,
CA487398042,,,,,,,,,
CA487398042,USD,2023/10/4,120.12,10897057,2023/10/11,OMS,,AP,
CA488282890,,,,,,,,,
CA488282890,USD,2023/10/4,118.92,10897057,2023/10/11,OMS,,AP,
CA488282889,,,,,,,,,
CA488282889,USD,2023/10/4,118.92,10897057,2023/10/11,OMS,,AP,
CA488282893,,,,,,,,,
CA488282893,USD,2023/10/4,49.73,10897057,2023/10/11,OMS,,AP,
CA488355659,,,,,,,,,
CA488355659,USD,2023/10/4,49.73,10897057,2023/10/11,OMS,,AP,
CA488355660,,,,,,,,,
CA488355660,USD,2023/10/4,118.92,10897057,2023/10/11,OMS,,AP,
CA488355661,,,,,,,,,
CA488355661,USD,2023/10/4,118.92,10897057,2023/10/11,OMS,,AP,
CA488372484,,,,,,,,,
CA488372484,USD,2023/10/4,118.92,10897057,2023/10/11,OMS,,AP,
CA488372486,,,,,,,,,
CA488372486,USD,2023/10/4,49.73,10897057,2023/10/11,OMS,,AP,
CA488372479,,,,,,,,,
CA488372479,USD,2023/10/4,118.92,10897057,2023/10/11,OMS,,AP,
CA488394810,,,,,,,,,
CA488394810,USD,2023/10/4,118.92,10897057,2023/10/11,OMS,,AP,
CA488394812,,,,,,,,,
CA488394812,USD,2023/10/4,49.73,10897057,2023/10/11,OMS,,AP,
CA488394809,,,,,,,,,
CA488394809,USD,2023/10/4,118.92,10897057,2023/10/11,OMS,,AP,
CS488027176,,,,,,,,,
CS488027176,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488027381,,,,,,,,,
CS488027381,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488029175,,,,,,,,,
CS488029175,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488031848,,,,,,,,,
CS488031848,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488034811,,,,,,,,,
CS488034811,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488058378,,,,,,,,,
CS488058378,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488081475,,,,,,,,,
CS488081475,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488081637,,,,,,,,,
CS488081637,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488098487,,,,,,,,,
CS488098487,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488151139,,,,,,,,,
CS488151139,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488187433,,,,,,,,,
CS488187433,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488210689,,,,,,,,,
CS488210689,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488222831,,,,,,,,,
CS488222831,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488231947,,,,,,,,,
CS488231947,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488230584,,,,,,,,,
CS488230584,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488271184,,,,,,,,,
CS488271184,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488316486,,,,,,,,,
CS488316486,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488320511,,,,,,,,,
CS488320511,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488339852,,,,,,,,,
CS488339852,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488346642,,,,,,,,,
CS488346642,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488357697,,,,,,,,,
CS488357697,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488393234,,,,,,,,,
CS488393234,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488396000,,,,,,,,,
CS488396000,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488412245,,,,,,,,,
CS488412245,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488446224,,,,,,,,,
CS488446224,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488463517,,,,,,,,,
CS488463517,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488468361,,,,,,,,,
CS488468361,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488473085,,,,,,,,,
CS488473085,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488478973,,,,,,,,,
CS488478973,USD,2023/10/3,287.57,10897057,2023/10/11,OMS,,AP,
CS488447813,,,,,,,,,
CS488447813,USD,2023/10/4,287.57,10897057,2023/10/11,OMS,,AP,
CS488454798,,,,,,,,,
CS488454798,USD,2023/10/4,287.57,10897057,2023/10/11,OMS,,AP,
CS488464558,,,,,,,,,
CS488464558,USD,2023/10/4,287.57,10897057,2023/10/11,OMS,,AP,
CS488119992,,,,,,,,,
CS488119992,USD,2023/10/4,206.92,10897057,2023/10/11,OMS,,AP,
CS488416705,,,,,,,,,
CS488416705,USD,2023/10/4,188.1,10897057,2023/10/11,OMS,,AP,
CS488477876,,,,,,,,,
CS488477876,USD,2023/10/4,188.1,10897057,2023/10/11,OMS,,AP,
CS488202363,,,,,,,,,
CS488202363,USD,2023/10/4,206.11,10897057,2023/10/11,OMS,,AP,
CS488306728,,,,,,,,,
CS488306728,USD,2023/10/4,187.37,10897057,2023/10/11,OMS,,AP,
CS488328372,,,,,,,,,
CS488328372,USD,2023/10/4,187.37,10897057,2023/10/11,OMS,,AP,
CS488240390,,,,,,,,,
CS488240390,USD,2023/10/4,206.1,10897057,2023/10/11,OMS,,AP,
CS488346719,,,,,,,,,
CS488346719,USD,2023/10/4,188.1,10897057,2023/10/11,OMS,,AP,
CS488405060,,,,,,,,,
CS488405060,USD,2023/10/4,188.1,10897057,2023/10/11,OMS,,AP,
CS488412841,,,,,,,,,
CS488412841,USD,2023/10/4,188.1,10897057,2023/10/11,OMS,,AP,
CS488027754,,,,,,,,,
CS488027754,USD,2023/10/4,206.11,10897057,2023/10/11,OMS,,AP,
CS488095436,,,,,,,,,
CS488095436,USD,2023/10/4,206.11,10897057,2023/10/11,OMS,,AP,
CS488095436,USD,2024/1/7,-103.06,12469763,2024/1/8,OMS,,AP,
CS488216454,,,,,,,,,
CS488216454,USD,2023/10/4,206.11,10897057,2023/10/11,OMS,,AP,
CS488221283,,,,,,,,,
CS488221283,USD,2023/10/4,206.11,10897057,2023/10/11,OMS,,AP,
CS488238728,,,,,,,,,
CS488238728,USD,2023/10/4,206.11,10897057,2023/10/11,OMS,,AP,
CS488303061,,,,,,,,,
CS488303061,USD,2023/10/4,187.37,10897057,2023/10/11,OMS,,AP,
CS488419371,,,,,,,,,
CS488419371,USD,2023/10/4,187.37,10897057,2023/10/11,OMS,,AP,
CS488034207,,,,,,,,,
CS488034207,USD,2023/10/4,206.92,10897057,2023/10/11,OMS,,AP,
CS488178571,,,,,,,,,
CS488178571,USD,2023/10/3,215.54,10897057,2023/10/11,OMS,,AP,
CS488403471,,,,,,,,,
CS488403471,USD,2023/10/5,239.01,10897057,2023/10/11,OMS,,AP,
CS483594551,,,,,,,,,
CS483594551,USD,2023/10/3,92.82,10897057,2023/10/11,OMS,,AP,
CS488176915,,,,,,,,,
CS488176915,USD,2023/10/3,253.89,10897057,2023/10/11,OMS,,AP,
CS488326089,,,,,,,,,
CS488326089,USD,2023/10/3,253.89,10897057,2023/10/11,OMS,,AP,
CS488376442,,,,,,,,,
CS488376442,USD,2023/10/4,253.89,10897057,2023/10/11,OMS,,AP,
CS488032062,,,,,,,,,
CS488032062,USD,2023/10/3,208.39,10897057,2023/10/11,OMS,,AP,
CS487982725,,,,,,,,,
CS487982725,USD,2023/10/4,208.39,10897057,2023/10/11,OMS,,AP,
CS488403314,,,,,,,,,
CS488403314,USD,2023/10/4,208.39,10897057,2023/10/11,OMS,,AP,
CA488048239,,,,,,,,,
CA488048239,USD,2023/10/4,71.89,10897057,2023/10/11,OMS,,AP,
CA488048238,,,,,,,,,
CA488048238,USD,2023/10/4,108.93,10897057,2023/10/11,OMS,,AP,
CA488048237,,,,,,,,,
CA488048237,USD,2023/10/4,108.93,10897057,2023/10/11,OMS,,AP,
CS488022292,,,,,,,,,
CS488022292,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488195612,,,,,,,,,
CS488195612,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488231191,,,,,,,,,
CS488231191,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488247293,,,,,,,,,
CS488247293,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488247955,,,,,,,,,
CS488247955,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488301977,,,,,,,,,
CS488301977,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488361738,,,,,,,,,
CS488361738,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488426707,,,,,,,,,
CS488426707,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488429281,,,,,,,,,
CS488429281,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488469106,,,,,,,,,
CS488469106,USD,2023/10/4,289.78,10897057,2023/10/11,OMS,,AP,
CS488381224,,,,,,,,,
CS488381224,USD,2023/10/3,289.78,10897057,2023/10/11,OMS,,AP,
CS488044503,,,,,,,,,
CS488044503,USD,2023/10/4,187.55,10897057,2023/10/11,OMS,,AP,
CS488306874,,,,,,,,,
CS488306874,USD,2023/10/4,187.55,10897057,2023/10/11,OMS,,AP,
CS488330374,,,,,,,,,
CS488330374,USD,2023/10/4,187.55,10897057,2023/10/11,OMS,,AP,
CS488027173,,,,,,,,,
CS488027173,USD,2023/10/3,187.55,10897057,2023/10/11,OMS,,AP,
CS488068100,,,,,,,,,
CS488068100,USD,2023/10/3,187.55,10897057,2023/10/11,OMS,,AP,
CS488083394,,,,,,,,,
CS488083394,USD,2023/10/3,187.55,10897057,2023/10/11,OMS,,AP,
CS488143060,,,,,,,,,
CS488143060,USD,2023/10/3,187.55,10897057,2023/10/11,OMS,,AP,
CS488379538,,,,,,,,,
CS488379538,USD,2023/10/3,187.55,10897057,2023/10/11,OMS,,AP,
CS488314285,,,,,,,,,
CS488314285,USD,2023/10/3,94.19,10897057,2023/10/11,OMS,,AP,
CA488176710,,,,,,,,,
CA488176710,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CA488255999,,,,,,,,,
CA488255999,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CA488255999,USD,2023/12/10,-51.32,12091233,2023/12/11,OMS,,AP,
65429-R,USD,2023/11/14,93.06,200016976510002000,2024/3/12,OMS,,AP,No
CA488331141,,,,,,,,,
CA488331141,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CA488465441,,,,,,,,,
CA488465441,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488148553,,,,,,,,,
CS488148553,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488165554,,,,,,,,,
CS488165554,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488185144,,,,,,,,,
CS488185144,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488201060,,,,,,,,,
CS488201060,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488216828,,,,,,,,,
CS488216828,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488222839,,,,,,,,,
CS488222839,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488224330,,,,,,,,,
CS488224330,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488233713,,,,,,,,,
CS488233713,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488289467,,,,,,,,,
CS488289467,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488291007,,,,,,,,,
CS488291007,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488321586,,,,,,,,,
CS488321586,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488336425,,,,,,,,,
CS488336425,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488340862,,,,,,,,,
CS488340862,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488359328,,,,,,,,,
CS488359328,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488367901,,,,,,,,,
CS488367901,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488369958,,,,,,,,,
CS488369958,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488370285,,,,,,,,,
CS488370285,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488374478,,,,,,,,,
CS488374478,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488375271,,,,,,,,,
CS488375271,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488387244,,,,,,,,,
CS488387244,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488409403,,,,,,,,,
CS488409403,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488409800,,,,,,,,,
CS488409800,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488422503,,,,,,,,,
CS488422503,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488427049,,,,,,,,,
CS488427049,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488432620,,,,,,,,,
CS488432620,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488456955,,,,,,,,,
CS488456955,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488459576,,,,,,,,,
CS488459576,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CS488462441,,,,,,,,,
CS488462441,USD,2023/10/3,453.22,10897057,2023/10/11,OMS,,AP,
CA488011931,,,,,,,,,
CA488011931,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CA488313429,,,,,,,,,
CA488313429,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CA488338766,,,,,,,,,
CA488338766,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CA488338766,USD,2023/11/2,-2.22,11496004,2023/11/2,OMS,,AP,
CA488338766,USD,2023/11/9,-44.31,11628961,2023/11/10,OMS,,AP,
CA488478898,,,,,,,,,
CA488478898,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488029986,,,,,,,,,
CS488029986,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488075499,,,,,,,,,
CS488075499,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488120021,,,,,,,,,
CS488120021,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488128206,,,,,,,,,
CS488128206,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488167789,,,,,,,,,
CS488167789,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488174054,,,,,,,,,
CS488174054,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488188610,,,,,,,,,
CS488188610,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488222609,,,,,,,,,
CS488222609,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488241531,,,,,,,,,
CS488241531,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488261981,,,,,,,,,
CS488261981,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488278037,,,,,,,,,
CS488278037,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488302395,,,,,,,,,
CS488302395,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488341606,,,,,,,,,
CS488341606,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488409883,,,,,,,,,
CS488409883,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488412270,,,,,,,,,
CS488412270,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488434118,,,,,,,,,
CS488434118,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488453236,,,,,,,,,
CS488453236,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488471324,,,,,,,,,
CS488471324,USD,2023/10/4,453.22,10897057,2023/10/11,OMS,,AP,
CS488093696,,,,,,,,,
CS488093696,USD,2023/10/4,615.13,10897057,2023/10/11,OMS,,AP,
CS488257537,,,,,,,,,
CS488257537,USD,2023/10/4,615.13,10897057,2023/10/11,OMS,,AP,
CS488297860,,,,,,,,,
CS488297860,USD,2023/10/4,615.13,10897057,2023/10/11,OMS,,AP,
CS488413571,,,,,,,,,
CS488413571,USD,2023/10/4,615.13,10897057,2023/10/11,OMS,,AP,
CS488427748,,,,,,,,,
CS488427748,USD,2023/10/4,615.13,10897057,2023/10/11,OMS,,AP,
CA488159293,,,,,,,,,
CA488159293,USD,2023/10/4,246.36,10897057,2023/10/11,OMS,,AP,
CA488159295,,,,,,,,,
CA488159295,USD,2023/10/4,99.31,10897057,2023/10/11,OMS,,AP,
CA488159294,,,,,,,,,
CA488159294,USD,2023/10/4,96.24,10897057,2023/10/11,OMS,,AP,
CA488159297,,,,,,,,,
CA488159297,USD,2023/10/4,76.98,10897057,2023/10/11,OMS,,AP,
CA488159299,,,,,,,,,
CA488159299,USD,2023/10/4,96.24,10897057,2023/10/11,OMS,,AP,
CS488318286,,,,,,,,,
CS488318286,USD,2023/10/4,36.03,10897057,2023/10/11,OMS,,AP,
CS488383618,,,,,,,,,
CS488383618,USD,2023/10/4,36.03,10897057,2023/10/11,OMS,,AP,
CS488321526,,,,,,,,,
CS488321526,USD,2023/10/4,61.26,10897057,2023/10/11,OMS,,AP,
CA488086271,,,,,,,,,
CA488086271,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488002939,,,,,,,,,
CS488002939,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488026617,,,,,,,,,
CS488026617,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488034661,,,,,,,,,
CS488034661,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488064493,,,,,,,,,
CS488064493,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488110549,,,,,,,,,
488110549-CR,USD,2023/10/24,-55.69,11323463,2023/10/31,OMS,,AP,
CS488110549,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488159513,,,,,,,,,
CS488159513,USD,2023/10/4,111.39,10897057,2023/10/11,OMS,,AP,
CS488324058,,,,,,,,,
CS488324058,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488325294,,,,,,,,,
CS488325294,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488339799,,,,,,,,,
CS488339799,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488417434,,,,,,,,,
CS488417434,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488450659,,,,,,,,,
CS488450659,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488474269,,,,,,,,,
CS488474269,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CA488220001,,,,,,,,,
CA488220001,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488027995,,,,,,,,,
CS488027995,USD,2023/10/5,111.39,10897057,2023/10/11,OMS,,AP,
CS488077099,,,,,,,,,
CS488077099,USD,2023/10/5,111.39,10897057,2023/10/11,OMS,,AP,
CS488120435,,,,,,,,,
CS488120435,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488161099,,,,,,,,,
CS488161099,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488213145,,,,,,,,,
CS488213145,USD,2023/10/5,111.39,10897057,2023/10/11,OMS,,AP,
CS488237525,,,,,,,,,
CS488237525,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488249130,,,,,,,,,
CS488249130,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488284979,,,,,,,,,
CS488284979,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488315280,,,,,,,,,
CS488315280,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488338776,,,,,,,,,
CS488338776,USD,2023/10/5,111.39,10897057,2023/10/11,OMS,,AP,
CS488354974,,,,,,,,,
CS488354974,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488370607,,,,,,,,,
CS488370607,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488393706,,,,,,,,,
CS488393706,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CS488443942,,,,,,,,,
CS488443942,USD,2023/10/5,111.39,10897057,2023/10/11,OMS,,AP,
CS488472481,,,,,,,,,
CS488472481,USD,2023/10/5,55.69,10897057,2023/10/11,OMS,,AP,
CA488046368,,,,,,,,,
488046368-CR,USD,2023/10/24,-44.55,11323463,2023/10/31,OMS,,AP,
CA488046368,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488014516,,,,,,,,,
CS488014516,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488016144,,,,,,,,,
488016144-CR,USD,2023/11/9,-55.69,11628598,2023/11/16,OMS,,AP,
CS488016144,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488035270,,,,,,,,,
CS488035270,USD,2023/10/4,111.39,10897057,2023/10/11,OMS,,AP,
CS488060978,,,,,,,,,
CS488060978,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488063916,,,,,,,,,
CS488063916,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488089846,,,,,,,,,
CS488089846,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488117641,,,,,,,,,
CS488117641,USD,2023/10/4,111.39,10897057,2023/10/11,OMS,,AP,
CS488135616,,,,,,,,,
CS488135616,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488159609,,,,,,,,,
CS488159609,USD,2023/10/4,111.39,10897057,2023/10/11,OMS,,AP,
CS488196872,,,,,,,,,
CS488196872,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488227207,,,,,,,,,
CS488227207,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488242192,,,,,,,,,
CS488242192,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488278126,,,,,,,,,
488278126-CR,USD,2023/10/31,-55.69,11476678,2023/11/10,OMS,,AP,
CS488278126,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488288842,,,,,,,,,
CS488288842,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488297119,,,,,,,,,
CS488297119,USD,2023/10/4,111.39,10897057,2023/10/11,OMS,,AP,
CS488320744,,,,,,,,,
CS488320744,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488322671,,,,,,,,,
CS488322671,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488391165,,,,,,,,,
CS488391165,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488395331,,,,,,,,,
CS488395331,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488404857,,,,,,,,,
CS488404857,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488416575,,,,,,,,,
CS488416575,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488423665,,,,,,,,,
CS488423665,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CS488426436,,,,,,,,,
CS488426436,USD,2023/10/4,55.69,10897057,2023/10/11,OMS,,AP,
CA488446514,,,,,,,,,
CA488446514,USD,2023/10/5,35.52,10897057,2023/10/11,OMS,,AP,
CS488295287,,,,,,,,,
CS488295287,USD,2023/10/5,142.07,10897057,2023/10/11,OMS,,AP,
CS488075314,,,,,,,,,
CS488075314,USD,2023/10/4,85.76,10897057,2023/10/11,OMS,,AP,
CS488144508,,,,,,,,,
CS488144508,USD,2023/10/4,85.76,10897057,2023/10/11,OMS,,AP,
CS488241999,,,,,,,,,
CS488241999,USD,2023/10/4,85.76,10897057,2023/10/11,OMS,,AP,
CS488423949,,,,,,,,,
CS488423949,USD,2023/10/4,85.76,10897057,2023/10/11,OMS,,AP,
CS488453215,,,,,,,,,
CS488453215,USD,2023/10/4,85.76,10897057,2023/10/11,OMS,,AP,
CA488422335,,,,,,,,,
CA488422335,USD,2023/10/4,68.93,10897057,2023/10/11,OMS,,AP,
CS488169842,,,,,,,,,
CS488169842,USD,2023/10/4,68.93,10897057,2023/10/11,OMS,,AP,
CS488324064,,,,,,,,,
CS488324064,USD,2023/10/4,68.93,10897057,2023/10/11,OMS,,AP,
CA488354241,,,,,,,,,
CA488354241,USD,2023/10/5,68.93,10897057,2023/10/11,OMS,,AP,
CA488354243,,,,,,,,,
CA488354243,USD,2023/10/5,68.93,10897057,2023/10/11,OMS,,AP,
CS488122482,,,,,,,,,
CS488122482,USD,2023/10/5,137.85,10897057,2023/10/11,OMS,,AP,
CS488250772,,,,,,,,,
CS488250772,USD,2023/10/3,161.29,10897057,2023/10/11,OMS,,AP,
CS488458313,,,,,,,,,
CS488458313,USD,2023/10/5,80.64,10897057,2023/10/11,OMS,,AP,
CS488482765,,,,,,,,,
CS488482765,USD,2023/10/3,80.64,10897057,2023/10/11,OMS,,AP,
CS488504329,,,,,,,,,
CS488504329,USD,2023/10/5,248.98,10897057,2023/10/11,OMS,,AP,
CS488504329,USD,2023/10/5,372.69,11186090,2023/10/18,OMS,,AP,
CS488552532,,,,,,,,,
CS488552532,USD,2023/10/7,586.99,10982635,2023/10/16,OMS,,AP,
CS488576214,,,,,,,,,
488576214,USD,2023/10/30,155.61,11546010,2023/11/6,OMS,,AP,
CS488576214,USD,2023/10/7,155.61,10982635,2023/10/16,OMS,,AP,
CS488576214,USD,2023/10/7,275.77,11186090,2023/10/18,OMS,,AP,
CS488640825,,,,,,,,,
488640825,USD,2023/10/30,155.61,11546010,2023/11/6,OMS,,AP,
CS488640825,USD,2023/10/7,155.61,10982635,2023/10/16,OMS,,AP,
CS488640825,USD,2023/10/7,275.77,11186090,2023/10/18,OMS,,AP,
CS488558347,,,,,,,,,
CS488558347,USD,2023/10/7,138.32,10982635,2023/10/16,OMS,,AP,
CS488558347,USD,2023/10/7,440.89,11186090,2023/10/18,OMS,,AP,
CS488503395,,,,,,,,,
CS488503395,USD,2023/10/7,101.97,10982635,2023/10/16,OMS,,AP,
CS488586158,,,,,,,,,
